match_id,season,match_name,home_team,away_team,venue,batting_innings,bowling_innings,Player_name,Starting_11,bowling_team_bowl,batting_team_bat,prev_runs,prev_balls,prev_sixes,prev_fours,prev_wickets,prev_conceded,prev_Overs_Bowled,prev_catches,prev_Dream Team,prev_Total_FP,prev_overs,prev_fielding_heroics,prev_duck,luck,Total_FP
3798,2017,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",2.0,1.0,Corey Anderson,4.0,DC,DC,3.0,5.0,0.0,0.0,0.0,4.0,[17],1.0,0.0,15.0,1.0,0.0,0,98,15.0
3799,2018,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",2.0,1.0,Corey Anderson,4.0,RCB,RCB,3.0,9.0,0.0,0.0,0.0,38.0,"[9, 11, 13, 20]",1.0,0.0,15.0,4.0,0.0,0,9,54.0
3800,2018,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Corey Anderson,4.0,RCB,RCB,0.0,1.0,0.0,0.0,2.0,47.0,"[10, 12, 16, 20]",0.0,1.0,54.0,4.0,1.0,1,91,46.0
3801,2018,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Corey Anderson,4.0,RCB,RCB,15.0,13.0,1.0,0.0,1.0,10.0,[20],,1.0,46.0,1.0,,0,15,0.0
3802,2018,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,D'Arcy Short,4.0,RR,RR,,,,,,,,,,,,,0,99,15.0
3803,2018,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,D'Arcy Short,4.0,,RR,4.0,4.0,0.0,1.0,0.0,9.0,"[13, 15]",,0.0,15.0,2.0,,0,18,11.0
3804,2018,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,D'Arcy Short,4.0,RR,RR,6.0,3.0,0.0,1.0,,,,,0.0,11.0,,,0,81,47.0
3805,2018,RR v KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,D'Arcy Short,4.0,,RR,11.0,17.0,0.0,1.0,1.0,10.0,[8],1.0,1.0,47.0,1.0,0.0,0,25,59.0
3806,2018,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",2.0,1.0,D'Arcy Short,4.0,,RR,44.0,43.0,1.0,5.0,,,,,1.0,59.0,,,0,15,68.0
3807,2018,PBKS v RR,PBKS,RR,"Holkar Cricket Stadium, Indore",1.0,2.0,D'Arcy Short,4.0,,RR,44.0,25.0,4.0,2.0,,,,,1.0,68.0,,,0,39,14.0
3808,2018,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",2.0,1.0,D'Arcy Short,4.0,,RR,2.0,2.0,0.0,0.0,,,,1.0,0.0,14.0,,0.0,0,12,9.0
3809,2008,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Dale Steyn,4.0,RCB,RCB,,,,,,,,,,,,,0,40,3.0
3810,2008,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",2.0,1.0,Dale Steyn,4.0,RCB,,1.0,2.0,0.0,0.0,0.0,40.0,"[1, 3, 15, 19]",,0.0,3.0,4.0,,0,97,37.0
3811,2008,DC v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,RCB,,,,,,1.0,29.0,"[1, 3, 5, 17]",,1.0,37.0,4.0,,0,84,76.0
3812,2008,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,RCB,RCB,,,,,2.0,19.0,"[2, 4, 6, 20]",1.0,1.0,76.0,4.0,0.0,0,50,11.0
3813,2008,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2.0,1.0,Dale Steyn,4.0,RCB,,1.0,3.0,0.0,0.0,0.0,16.0,"[1, 3, 14, 16]",,0.0,11.0,4.0,,0,68,107.0
3814,2008,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,RCB,,,,,,3.0,27.0,"[1, 3, 12, 14]",0.0,1.0,107.0,4.0,1.0,0,33,35.0
3815,2008,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Dale Steyn,4.0,RCB,,,,,,1.0,14.0,"[2, 4, 12, 14]",,1.0,35.0,4.0,,0,58,6.0
3816,2008,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,RCB,,,,,,0.0,33.0,"[1, 11]",1.0,0.0,6.0,2.0,0.0,0,50,31.0
3817,2008,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Dale Steyn,4.0,RCB,,,,,,1.0,26.0,"[1, 3, 15, 17]",,1.0,31.0,4.0,,0,16,64.0
3818,2008,RCB v DC,RCB,SRH,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,RCB,,,,,,2.0,28.0,"[1, 3, 16, 19]",1.0,1.0,64.0,4.0,0.0,0,29,16.0
3819,2009,RCB v RR,RCB,RR,"Newlands, Cape Town",1.0,2.0,Dale Steyn,4.0,RCB,RCB,,,,,0.0,20.0,"[1, 3, 5, 16]",1.0,0.0,16.0,4.0,0.0,0,86,18.0
3820,2009,RCB v CSK,RCB,CSK,"St George's Park, Port Elizabeth",2.0,1.0,Dale Steyn,4.0,RCB,RCB,0.0,0.0,0.0,0.0,0.0,6.0,"[2, 4]",1.0,0.0,18.0,2.0,0.0,1,73,37.0
3821,2009,RCB v DC,RCB,SRH,"Newlands, Cape Town",2.0,1.0,Dale Steyn,4.0,RCB,,0.0,3.0,0.0,0.0,1.0,35.0,"[2, 4, 18, 20]",,0.0,37.0,4.0,,1,1,39.0
3822,2010,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1.0,2.0,Dale Steyn,4.0,RCB,,,,,,1.0,21.0,"[2, 5, 19]",1.0,1.0,39.0,3.0,0.0,0,72,4.0
3823,2010,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Dale Steyn,4.0,RCB,,,,,,0.0,38.0,"[5, 11, 13, 18]",,0.0,4.0,4.0,,0,86,29.0
3824,2010,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Dale Steyn,4.0,RCB,,,,,,1.0,36.0,"[2, 5, 14, 16]",,1.0,29.0,4.0,,0,27,10.0
3825,2010,MI v RCB,MI,RCB,"Brabourne Stadium, Mumbai",2.0,1.0,Dale Steyn,4.0,RCB,,,,,,0.0,18.0,"[2, 4, 10, 14]",,0.0,10.0,4.0,,0,38,93.0
3826,2010,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,RCB,,,,,,3.0,26.0,"[2, 4, 14, 18]",,1.0,93.0,4.0,,0,62,6.0
3827,2010,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Dale Steyn,4.0,RCB,RCB,,,,,0.0,25.0,"[2, 4, 14, 18]",,0.0,6.0,4.0,,0,12,48.0
3828,2010,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Dale Steyn,4.0,RCB,,8.0,9.0,0.0,1.0,1.0,42.0,"[2, 4, 12, 18]",0.0,1.0,48.0,4.0,1.0,0,38,33.0
3829,2010,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Dale Steyn,4.0,RCB,,,,,,1.0,20.0,"[2, 5, 13, 17]",,1.0,33.0,4.0,,0,99,29.0
3830,2010,RCB v DC,RCB,SRH,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,RCB,,,,,,1.0,31.0,"[4, 12, 14, 17]",,0.0,29.0,4.0,,0,74,12.0
3831,2010,RCB v KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Dale Steyn,4.0,RCB,,,,,,0.0,38.0,"[4, 10, 14, 18]",1.0,0.0,12.0,4.0,0.0,0,92,31.0
3832,2010,DC v RCB,SRH,RCB,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2.0,1.0,Dale Steyn,4.0,RCB,RCB,,,,,1.0,27.0,"[2, 4, 16, 18]",,1.0,31.0,4.0,,0,8,103.0
3833,2010,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Dale Steyn,4.0,RCB,,0.0,1.0,0.0,0.0,3.0,18.0,"[1, 3, 5, 17]",0.0,1.0,103.0,4.0,1.0,1,74,43.0
3834,2010,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Dale Steyn,4.0,RCB,RCB,,,,,1.0,15.0,"[2, 7, 14, 18]",,1.0,43.0,4.0,,0,44,10.0
3835,2010,MI v RCB,MI,RCB,"Dr DY Patil Sports Academy, Mumbai",2.0,1.0,Dale Steyn,4.0,RCB,RCB,0.0,2.0,0.0,0.0,0.0,18.0,"[1, 3, 11, 19]",,0.0,10.0,4.0,,1,5,58.0
3836,2010,DC v RCB,SRH,RCB,"Dr DY Patil Sports Academy, Mumbai",2.0,1.0,Dale Steyn,4.0,RCB,,5.0,5.0,0.0,1.0,2.0,43.0,"[2, 4, 18, 20]",,1.0,58.0,4.0,,0,75,47.0
3837,2011,DC v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,1.0,11.0,"[3, 5, 7]",,1.0,47.0,3.0,,0,80,76.0
3838,2011,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",2.0,1.0,Dale Steyn,4.0,SRH,SRH,7.0,6.0,0.0,1.0,2.0,18.0,"[2, 6, 13, 17]",,1.0,76.0,4.0,,0,24,43.0
3839,2011,DC v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,,13.0,12.0,0.0,1.0,1.0,33.0,"[1, 3, 18, 20]",,1.0,43.0,4.0,,0,85,93.0
3840,2011,DC v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,3.0,24.0,"[1, 3, 17, 19]",,1.0,93.0,4.0,,0,62,5.0
3841,2011,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",1.0,2.0,Dale Steyn,4.0,SRH,,1.0,2.0,0.0,0.0,0.0,24.0,"[1, 3, 12]",,0.0,5.0,3.0,,0,46,6.0
3842,2011,DC v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,SRH,,,,,0.0,24.0,"[1, 3, 12, 19]",,0.0,6.0,4.0,,0,55,16.0
3843,2011,Kochi v DC,Kochi,SRH,"Nehru Stadium, Kochi",1.0,2.0,Dale Steyn,4.0,SRH,,4.0,9.0,0.0,0.0,0.0,39.0,"[2, 12, 17, 19]",1.0,0.0,16.0,4.0,0.0,0,31,117.0
3844,2011,DC v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,,,,,,3.0,16.0,"[1, 3, 5, 17]",,1.0,117.0,3.3,,0,2,29.0
3845,2011,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,1.0,31.0,"[2, 4, 16, 20]",,0.0,29.0,4.0,,0,65,56.0
3846,2011,DC v PWI,SRH,PWI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,2.0,24.0,"[1, 3, 13, 17]",,1.0,56.0,4.0,,0,19,16.0
3847,2011,PWI v DC,PWI,SRH,"Dr DY Patil Sports Academy, Mumbai",2.0,1.0,Dale Steyn,4.0,SRH,,11.0,6.0,0.0,1.0,0.0,30.0,"[1, 11, 15, 18]",,0.0,16.0,4.0,,0,58,33.0
3848,2011,PBKS v DC,PBKS,SRH,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,1.0,23.0,"[2, 4, 14, 19]",,0.0,33.0,4.0,,0,65,35.0
3849,2012,DC v CSK,SRH,CSK,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2.0,1.0,Dale Steyn,4.0,SRH,SRH,,,,,1.0,13.0,"[2, 4, 17]",,1.0,35.0,3.0,,0,20,69.0
3850,2012,DC v MI,SRH,MI,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1.0,2.0,Dale Steyn,4.0,SRH,SRH,5.0,8.0,0.0,0.0,2.0,25.0,"[2, 4, 15, 18]",,1.0,69.0,4.0,,0,6,127.0
3851,2012,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",1.0,2.0,Dale Steyn,4.0,SRH,SRH,2.0,2.0,0.0,0.0,3.0,12.0,"[2, 4, 15, 19]",,1.0,127.0,4.0,,0,42,62.0
3852,2012,RR v DC,RR,SRH,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Dale Steyn,4.0,SRH,,2.0,3.0,0.0,0.0,2.0,19.0,"[2, 4, 15, 19]",,1.0,62.0,4.0,,0,40,0.0
3853,2012,DC v KKR,SRH,KKR,"Barabati Stadium, Cuttack",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,0.0,44.0,"[2, 9, 17, 20]",,0.0,0.0,3.4,,0,67,73.0
3854,2012,MI v DC,MI,SRH,"Wankhede Stadium, Mumbai",1.0,2.0,Dale Steyn,4.0,SRH,SRH,7.0,3.0,1.0,0.0,2.0,24.0,"[1, 3, 5, 17]",,1.0,73.0,4.0,,0,22,71.0
3855,2012,DC v PWI,SRH,PWI,"Barabati Stadium, Cuttack",1.0,2.0,Dale Steyn,4.0,SRH,,3.0,5.0,0.0,0.0,2.0,10.0,"[1, 3, 9, 13]",,1.0,71.0,4.0,,0,42,0.0
3856,2012,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Dale Steyn,4.0,SRH,,,,,,0.0,46.0,"[4, 6, 16, 18]",,0.0,0.0,4.0,,0,93,6.0
3857,2012,RCB v DC,RCB,SRH,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,0.0,25.0,"[2, 4, 16, 18]",,0.0,6.0,4.0,,0,90,30.0
3858,2012,PBKS v DC,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,0.0,30.0,"[2, 4, 18]",2.0,0.0,30.0,3.0,0.0,0,35,56.0
3859,2012,DC v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,,,,,,2.0,26.0,"[1, 11, 17, 19]",,1.0,56.0,4.0,,0,48,68.0
3860,2012,DC v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,2.0,16.0,"[2, 4, 16, 19]",,1.0,68.0,4.0,,0,50,113.0
3861,2013,SRH v PWI,SRH,PWI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,,0.0,0.0,0.0,0.0,3.0,8.0,"[1, 3, 5, 17]",,1.0,113.0,4.0,,1,1,105.0
3862,2013,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,SRH,,,,,3.0,11.0,"[1, 3, 15, 19]",,1.0,105.0,3.5,,0,92,32.0
3863,2013,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",2.0,1.0,Dale Steyn,4.0,SRH,SRH,3.0,3.0,0.0,0.0,1.0,37.0,"[1, 3, 17, 19]",,1.0,32.0,4.0,,0,54,98.0
3864,2013,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",2.0,1.0,Dale Steyn,4.0,SRH,,9.0,5.0,0.0,1.0,2.0,11.0,"[1, 3, 11, 19]",1.0,1.0,98.0,4.0,0.0,0,19,16.0
3865,2013,PWI v SRH,PWI,SRH,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,0.0,29.0,"[1, 3, 15, 19]",0.0,0.0,16.0,4.0,1.0,0,99,42.0
3866,2013,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,,4.0,1.0,0.0,1.0,1.0,34.0,"[2, 4, 10, 17]",1.0,1.0,42.0,4.0,0.0,0,10,43.0
3867,2013,CSK v SRH,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,1.0,14.0,"[2, 4, 10, 19]",,1.0,43.0,4.0,,0,13,25.0
3868,2013,RR v SRH,RR,SRH,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,1.0,45.0,"[3, 11, 17, 19]",,0.0,25.0,4.0,,0,7,69.0
3869,2013,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,,18.0,8.0,1.0,2.0,1.0,15.0,"[1, 3, 5, 17]",,1.0,69.0,4.0,,0,43,6.0
3870,2013,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,,,,,,0.0,27.0,"[2, 4, 16, 19]",,0.0,6.0,4.0,,0,98,74.0
3871,2013,RCB v SRH,RCB,SRH,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,2.0,21.0,"[1, 3, 11, 19]",,1.0,74.0,4.0,,0,63,10.0
3872,2013,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,SRH,,,,,0.0,16.0,"[2, 4, 13, 15]",,0.0,10.0,4.0,,0,67,39.0
3873,2013,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Dale Steyn,4.0,SRH,SRH,14.0,13.0,1.0,1.0,0.0,17.0,"[1, 3, 13, 19]",,1.0,39.0,4.0,,0,98,67.0
3874,2013,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",1.0,2.0,Dale Steyn,4.0,SRH,,1.0,3.0,0.0,0.0,2.0,20.0,"[1, 3, 15, 19]",,1.0,67.0,4.0,,0,70,8.0
3876,2013,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,,0.0,1.0,0.0,0.0,2.0,17.0,"[1, 3, 18, 20]",1.0,1.0,76.0,4.0,0.0,1,39,56.0
3877,2013,RR v SRH,RR,SRH,"Arun Jaitley Stadium, Delhi",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,2.0,24.0,"[1, 3, 16, 19]",,1.0,56.0,4.0,,0,71,45.0
3878,2014,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Dale Steyn,4.0,SRH,SRH,4.0,2.0,0.0,0.0,1.0,23.0,"[1, 3, 16, 18]",,1.0,45.0,4.0,,0,42,62.0
3879,2014,PBKS v SRH,PBKS,SRH,Sharjah Cricket Stadium,2.0,1.0,Dale Steyn,4.0,SRH,SRH,0.0,0.0,0.0,0.0,2.0,29.0,"[1, 3, 15, 19]",,1.0,62.0,4.0,,1,51,18.0
3880,2014,SRH v DC,SRH,DC,Dubai International Cricket Stadium,1.0,2.0,Dale Steyn,4.0,SRH,,12.0,16.0,0.0,0.0,0.0,26.0,"[1, 5, 17, 19]",,0.0,18.0,4.0,,0,68,62.0
3881,2014,SRH v CSK,SRH,CSK,Sharjah Cricket Stadium,1.0,2.0,Dale Steyn,4.0,SRH,,,,,,2.0,33.0,"[2, 5, 17, 19]",1.0,1.0,62.0,4.0,0.0,0,94,8.0
3882,2014,MI v SRH,MI,SRH,Dubai International Cricket Stadium,1.0,2.0,Dale Steyn,4.0,SRH,,,,,,0.0,20.0,"[1, 3, 10, 17]",,0.0,8.0,4.0,,0,25,58.0
3883,2014,RCB v SRH,RCB,SRH,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,2.0,20.0,"[1, 3, 7, 18]",,1.0,58.0,4.0,,0,11,4.0
3884,2014,RR v SRH,RR,SRH,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,0.0,39.0,"[1, 3, 17, 19]",,0.0,4.0,4.0,,0,8,72.0
3885,2014,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",2.0,1.0,Dale Steyn,4.0,SRH,,9.0,8.0,0.0,1.0,2.0,31.0,"[2, 4, 16, 19]",1.0,1.0,72.0,4.0,0.0,0,55,66.0
3886,2014,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,2.0,20.0,"[1, 3, 13, 20]",1.0,1.0,66.0,4.0,0.0,0,86,4.0
3887,2014,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,0.0,29.0,"[1, 3, 13, 18]",,0.0,4.0,4.0,,0,65,6.0
3888,2014,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,SRH,,,,,0.0,51.0,"[2, 9, 13, 18]",1.0,0.0,6.0,4.0,0.0,0,91,32.0
3889,2014,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Dale Steyn,4.0,SRH,,1.0,2.0,0.0,0.0,1.0,24.0,"[2, 6, 13, 19]",,0.0,32.0,4.0,,0,51,24.0
3890,2014,CSK v SRH,CSK,SRH,"JSCA International Stadium Complex, Ranchi",2.0,1.0,Dale Steyn,4.0,SRH,,,,,,0.0,23.0,"[2, 4, 14, 20]",2.0,0.0,24.0,4.0,0.0,0,74,2.0
3891,2014,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,0.0,43.0,"[2, 5, 14, 20]",,0.0,2.0,4.0,,0,76,10.0
3892,2015,SRH v DC,SRH,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2.0,1.0,Dale Steyn,4.0,SRH,,,,,,0.0,43.0,"[2, 4, 6, 13]",1.0,0.0,10.0,4.0,0.0,0,6,39.0
3893,2015,SRH v KKR,SRH,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1.0,2.0,Dale Steyn,4.0,SRH,,,,,,1.0,27.0,"[2, 4, 14, 16]",,1.0,39.0,4.0,,0,42,12.0
3894,2015,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",2.0,1.0,Dale Steyn,4.0,SRH,SRH,,,,,0.0,24.0,"[1, 3, 7]",1.0,0.0,12.0,3.0,0.0,0,95,62.0
3895,2015,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",2.0,1.0,Dale Steyn,4.0,SRH,SRH,0.0,1.0,0.0,0.0,2.0,38.0,"[4, 6, 13, 16]",,1.0,62.0,4.0,,1,19,5.0
3896,2015,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Dale Steyn,4.0,SRH,,1.0,1.0,0.0,0.0,0.0,37.0,"[2, 5, 16, 19]",,0.0,5.0,4.0,,0,1,12.0
3898,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",1.0,2.0,Dale Steyn,4.0,GL,GL,19.0,11.0,0.0,3.0,0.0,27.0,"[1, 3, 9]",,1.0,32.0,3.0,,0,52,5.0
3899,2019,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1.0,2.0,Dale Steyn,4.0,RCB,,1.0,2.0,0.0,0.0,0.0,17.0,"[1, 3]",,0.0,5.0,2.0,,0,51,52.0
3900,2019,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Dale Steyn,4.0,RCB,RCB,,,,,2.0,40.0,"[1, 3, 5, 18]",,1.0,52.0,4.0,,0,73,62.0
3901,2020,MI v RCB,MI,RCB,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Dale Steyn,4.0,RCB,,0.0,0.0,0.0,0.0,2.0,29.0,"[1, 3, 5, 18]",,1.0,62.0,4.0,,1,2,2.0
3902,2020,PBKS v RCB,PBKS,RCB,Dubai International Cricket Stadium,2.0,1.0,Dale Steyn,4.0,RCB,RCB,,,,,0.0,43.0,"[2, 4, 13, 18]",,0.0,2.0,4.0,,0,98,-1.0
3903,2020,SRH v RCB,SRH,RCB,Dubai International Cricket Stadium,1.0,2.0,Dale Steyn,4.0,RCB,,1.0,2.0,0.0,0.0,0.0,57.0,"[2, 5, 17, 19]",,0.0,-1.0,4.0,,0,18,29.0
3904,2010,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Damien Martyn,4.0,,RR,,,,,,,,,,,,,0,37,24.0
3905,2021,MI v RCB,MI,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Dan Christian,4.0,RCB,RCB,,,,,,,,,,,,,0,52,11.0
3906,2021,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Dan Christian,4.0,RCB,RCB,1.0,3.0,0.0,0.0,0.0,21.0,"[9, 15]",1.0,0.0,11.0,2.0,0.0,0,23,21.0
3907,2021,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",2.0,1.0,Dan Christian,4.0,RCB,RCB,1.0,2.0,0.0,0.0,0.0,7.0,[13],2.0,0.0,21.0,1.0,0.0,0,47,15.0
3908,2021,RCB v PBKS,RCB,PBKS,Sharjah Cricket Stadium,1.0,2.0,Dan Christian,4.0,RCB,RCB,1.0,3.0,0.0,0.0,0.0,12.0,"[9, 11]",1.0,0.0,15.0,2.0,0.0,0,10,10.0
3910,2021,RCB v DC,RCB,DC,Dubai International Cricket Stadium,2.0,1.0,Dan Christian,4.0,RCB,,1.0,4.0,0.0,0.0,2.0,14.0,"[13, 15, 17]",1.0,1.0,77.0,3.0,0.0,0,23,45.0
3911,2021,RR v RCB,RR,RCB,Dubai International Cricket Stadium,2.0,1.0,Dan Christian,4.0,RCB,,,,,,1.0,19.0,"[13, 15]",2.0,1.0,45.0,2.0,0.0,0,59,27.0
3912,2021,RCB v MI,RCB,MI,Dubai International Cricket Stadium,1.0,2.0,Dan Christian,4.0,RCB,RCB,,,,,1.0,21.0,"[7, 9]",,0.0,27.0,2.0,,0,18,3.0
